frame,x,y,id
2923,1086.21,1837.77,46
2924,864.98,334.86,55
2924,1157.61,355.39,62
2924,1322.49,412.57,34
2924,1124.81,598.42,33
2924,660.26,614.11,53
2924,900.97,674.83,66
2924,1126.73,702.68,54
2924,1472.31,714.84,58
2924,1583.1,741.02,41
2924,274.52,770.41,31
2924,1012.33,879.91,12
2924,882.41,924.39,10
2924,452.34,930.76,65
2924,771.58,929.23,60
2924,917.19,944.39,8
2924,674.63,963.83,59
2924,494.19,1099.94,61
2924,830.11,1156.69,38
2924,1233.95,1193.75,13
2924,1438.35,1224.27,48
2924,437.72,1243.25,45
2924,1400.41,1258.08,15
2924,636.44,1328.28,63
2924,808.12,1367.68,25
2924,596.09,1501.02,50
2924,1442.03,1584.07,27
2924,1104.47,1595.53,67
2924,1119.53,1611.06,68
2924,1225.17,1607.26,16
2924,1650.06,1623.94,23
2924,730.48,1754.32,47
2924,1093.03,1803.21,29
2924,1086.75,1837.2,46
2925,865.5,335.34,55
2925,1157.24,355.69,62
2925,1322.75,412.37,34
2925,1125.52,598.09,33
2925,659.72,614.2,53
2925,902.06,674.57,66
2925,1127.01,702.44,54
2925,1472.48,714.74,58
2925,1582.59,740.6,41
2925,274.53,770.74,31
2925,1012.82,879.67,12
2925,882.0,923.43,10
2925,452.38,930.72,65
2925,771.11,929.04,60
2925,917.24,944.04,8
2925,675.06,963.7,59
2925,493.95,1099.76,61
2925,830.21,1157.13,38
2925,1233.47,1193.63,13
2925,1438.6,1223.99,48
2925,437.97,1243.27,45
2925,1400.18,1257.97,15
2925,636.7,1328.3,63
2925,808.08,1367.6,25
2925,596.12,1501.0,50
2925,1441.55,1583.97,27
2925,1104.56,1596.04,67
2925,1224.01,1607.37,16
2925,1119.93,1611.15,68
2925,1650.18,1623.96,23
2925,730.05,1754.81,47
2925,1093.56,1803.54,29
2925,1086.72,1837.63,46
2926,865.44,335.61,55
2926,1157.57,355.55,62
2926,1322.88,412.39,34
2926,1125.13,598.12,33
2926,658.84,614.38,53
2926,902.87,674.03,66
2926,1127.54,701.38,54
2926,1471.46,714.69,58
2926,1581.88,740.12,41
2926,274.75,771.1,31
2926,1012.87,878.93,12
2926,882.14,922.79,10
2926,452.65,930.84,65
2926,771.67,929.12,60
2926,917.4,944.43,8
2926,674.85,963.8,59
2926,494.04,1100.03,61
2926,830.91,1157.97,38
2926,1233.85,1193.67,13
2926,1438.33,1224.27,48
2926,438.03,1243.19,45
2926,1401.09,1258.31,15
2926,636.42,1328.16,63
2926,808.13,1367.41,25
2926,595.95,1500.92,50
2926,1440.9,1583.74,27
2926,1103.29,1595.98,67
2926,1120.43,1611.46,68
2926,1223.96,1607.35,16
2926,1649.92,1623.97,23
2926,729.95,1754.93,47
2926,1093.55,1803.81,29
2926,1087.48,1837.46,46
2927,865.3,335.17,55
2927,1157.43,355.53,62
2927,1322.67,412.6,34
2927,1125.68,597.89,33
2927,659.06,614.42,53
2927,903.4,673.86,66
2927,1127.37,701.49,54
2927,1471.92,714.71,58
2927,1581.09,739.56,41
2927,274.59,770.5,31
2927,1013.38,878.52,12
2927,881.93,922.1,10
2927,452.39,930.6,65
2927,770.91,929.2,60
2927,917.14,944.26,8
2927,675.03,963.87,59
2927,493.24,1100.84,61
2927,830.76,1157.98,38
2927,1233.78,1193.77,13
2927,1438.43,1224.74,48
2927,437.75,1243.95,45
2927,1400.71,1258.2,15
2927,636.75,1328.13,63
2927,808.01,1367.23,25
2927,595.73,1501.28,50
2927,1440.54,1583.76,27
2927,1102.64,1595.91,67
2927,1223.55,1607.42,16
2927,1120.54,1611.62,68
2927,1650.52,1624.2,23
2927,730.15,1755.05,47
2927,1093.63,1803.59,29
2927,1088.18,1837.37,46
2928,865.61,335.48,55
2928,1157.17,355.57,62
2928,1323.09,412.37,34
2928,1125.75,597.72,33
2928,659.02,614.25,53
2928,904.46,673.28,66
2928,1127.53,701.16,54
2928,1470.9,714.48,58
2928,1580.57,739.31,41
2928,274.55,770.49,31
2928,1013.64,877.79,12
2928,881.61,921.62,10
2928,452.62,931.09,65
2928,770.99,929.2,60
2928,917.05,944.3,8
2928,674.99,963.98,59
2928,492.95,1100.64,61
2928,830.75,1158.06,38
2928,1233.2,1193.68,13
2928,1438.38,1223.96,48
2928,438.18,1243.49,45
2928,1400.49,1258.24,15
2928,636.63,1328.08,63
2928,808.48,1368.08,25
2928,595.77,1501.68,50
2928,1440.53,1583.67,27
2928,1102.98,1596.09,67
2928,1223.42,1607.45,16
2928,1120.54,1611.56,68
2928,1649.73,1623.71,23
2928,729.65,1755.56,47
2928,1093.63,1803.92,29
2928,1088.81,1837.32,46
2929,865.7,335.72,55
2929,1156.69,356.47,62
2929,1323.06,412.51,34
2929,1126.19,597.33,33
2929,659.14,614.06,53
2929,905.44,672.44,66
2929,1127.88,700.85,54
2929,1470.43,713.92,58
2929,1580.92,739.48,41
2929,274.66,770.81,31
2929,1013.79,878.09,12
2929,881.77,921.51,10
2929,452.18,930.15,65
2929,771.55,929.15,60
2929,917.46,944.53,8
2929,675.07,963.78,59
2929,493.25,1100.57,61
2929,831.17,1158.23,38
2929,1232.48,1193.8,13
2929,1438.45,1224.37,48
2929,437.86,1243.67,45
2929,1400.32,1257.91,15
2929,636.85,1328.31,63
2929,808.05,1367.36,25
2929,596.1,1501.34,50
2929,1440.47,1583.67,27
2929,1102.9,1595.78,67
2929,1223.44,1607.35,16
2929,1121.23,1612.24,68
2929,1649.39,1623.44,23
2929,729.7,1755.26,47
2929,1093.59,1803.4,29
2929,1088.9,1837.47,46
2930,865.78,336.08,55
2930,1156.82,355.8,62
2930,1322.48,412.43,34
2930,1126.16,596.77,33
2930,659.48,614.3,53
2930,906.4,670.87,66
2930,1127.53,700.54,54
2930,1470.2,713.65,58
2930,1581.15,739.63,41
2930,274.36,770.78,31
2930,1013.93,877.58,12
2930,881.81,921.38,10
2930,451.5,929.39,65
2930,771.36,929.0,60
2930,916.31,943.41,8
2930,674.94,963.9,59
2930,492.69,1101.08,61
2930,831.0,1157.84,38
2930,1232.58,1193.92,13
2930,1438.43,1223.89,48
2930,437.91,1243.32,45
2930,1400.66,1258.33,15
2930,636.72,1328.19,63
2930,807.88,1367.27,25
2930,595.99,1501.66,50
2930,1440.03,1583.53,27
2930,1102.51,1595.78,67
2930,1222.93,1607.66,16
2930,1121.0,1612.33,68
2930,1649.96,1623.89,23
2930,729.81,1755.22,47
2930,1093.18,1803.41,29
2930,1089.92,1837.97,46
2931,866.02,336.48,55
2931,1157.35,355.77,62
2931,1322.83,412.54,34
2931,1125.83,597.5,33
2931,659.09,614.35,53
2931,907.44,670.32,66
2931,1127.75,700.84,54
2931,1469.68,713.64,58
2931,1581.32,739.91,41
2931,274.68,770.24,31
2931,1013.79,877.81,12
2931,881.89,921.88,10
2931,451.6,929.0,65
2931,771.68,929.31,60
2931,915.94,942.19,8
2931,675.02,963.99,59
2931,492.92,1100.75,61
2931,830.9,1157.9,38
2931,1231.37,1194.05,13
2931,1438.59,1224.36,48
2931,437.97,1242.93,45
2931,1400.26,1258.15,15
2931,636.83,1328.45,63
2931,808.22,1367.57,25
2931,595.62,1501.49,50
2931,1440.14,1583.68,27
2931,1102.99,1595.86,67
2931,1223.26,1607.39,16
2931,1121.81,1612.53,68
2931,1649.66,1623.71,23
2931,729.94,1755.4,47
2931,1093.47,1803.49,29
2931,1090.73,1837.84,46
2932,865.9,336.3,55
2932,1157.1,355.65,62
2932,1322.97,412.3,34
2932,1126.42,596.75,33
2932,659.24,613.95,53
2932,908.9,668.97,66
2932,1128.37,700.04,54
2932,1469.11,713.44,58
2932,1581.12,739.57,41
2932,274.26,769.87,31
2932,1013.6,877.86,12
2932,881.75,921.43,10
2932,451.49,929.06,65
2932,771.9,929.9,60
2932,915.56,941.97,8
2932,674.96,963.97,59
2932,492.48,1101.25,61
2932,830.29,1157.34,38
2932,1231.4,1193.88,13
2932,1438.29,1224.65,48
2932,437.81,1242.84,45
2932,1400.63,1258.24,15
2932,636.49,1327.52,63
2932,807.89,1367.19,25
2932,595.45,1502.46,50
2932,1440.69,1583.79,27
2932,1102.44,1595.74,67
2932,1222.83,1607.38,16
2932,1121.8,1612.68,68
2932,1649.61,1623.79,23
2932,729.78,1755.21,47
2932,1093.45,1803.27,29
2932,1090.99,1838.05,46
2933,866.57,337.17,55
2933,1156.9,356.0,62
2933,1322.67,412.55,34
2933,1125.7,597.5,33
2933,658.5,614.25,53
2933,909.79,668.38,66
2933,1128.31,700.08,54
2933,1469.45,713.54,58
2933,1581.31,739.71,41
2933,274.52,770.18,31
2933,1013.49,878.31,12
2933,881.86,921.51,10
2933,451.75,929.21,65
2933,772.42,929.49,60
2933,915.61,941.56,8
2933,675.23,964.26,59
2933,492.59,1101.3,61
2933,830.44,1157.57,38
2933,1230.65,1193.82,13
2933,1438.56,1224.78,48
2933,437.87,1243.25,45
2933,1400.6,1258.03,15
2933,636.38,1327.36,63
2933,807.74,1366.93,25
2933,595.76,1502.13,50
2933,1439.96,1583.68,27
2933,1102.92,1595.86,67
2933,1222.23,1607.56,16
2933,1122.35,1613.09,68
2933,1651.24,1624.5,23
2933,729.7,1755.6,47
2933,1093.16,1803.31,29
2933,1092.35,1838.35,46
2934,866.27,337.11,55
2934,1156.9,355.82,62
2934,1323.23,412.34,34
2934,1125.99,597.12,33
2934,657.23,614.03,53
2934,910.17,667.9,66
2934,1127.77,700.47,54
2934,1469.51,713.84,58
2934,1581.63,739.62,41
2934,274.31,770.02,31
2934,1013.77,877.89,12
2934,881.57,921.12,10
2934,451.95,929.36,65
2934,772.27,929.5,60
2934,915.56,941.21,8
2934,675.37,963.92,59
2934,492.48,1101.14,61
2934,830.81,1157.45,38
2934,1230.9,1194.12,13
2934,1438.34,1225.23,48
2934,438.09,1242.37,45
2934,1400.82,1258.43,15
2934,636.42,1327.97,63
2934,808.19,1367.82,25
2934,595.44,1502.03,50
2934,1439.82,1583.51,27
2934,1102.83,1595.78,67
2934,1222.03,1607.67,16
2934,1122.62,1612.94,68
2934,1651.14,1624.54,23
2934,729.66,1755.3,47
2934,1093.09,1803.15,29
2934,1092.0,1838.49,46
2935,866.19,336.98,55
2935,1157.19,355.54,62
2935,1323.56,412.4,34
2935,1125.66,597.35,33
2935,657.42,613.99,53
2935,911.93,666.12,66
2935,1128.34,699.98,54
2935,1469.13,713.66,58
2935,1581.73,739.76,41
2935,274.46,770.74,31
2935,1013.47,878.0,12
2935,881.81,920.88,10
2935,451.92,930.16,65
2935,772.88,929.66,60
2935,915.45,941.61,8
2935,674.94,963.9,59
2935,492.54,1101.25,61
2935,830.94,1157.85,38
2935,1229.96,1194.21,13
2935,1438.59,1225.36,48
2935,437.99,1242.71,45
2935,1400.49,1258.28,15
2935,636.52,1328.02,63
2935,808.3,1367.67,25
2935,595.46,1502.52,50
2935,1440.24,1583.63,27
2935,1102.56,1595.87,67
2935,1222.14,1607.75,16
2935,1123.42,1613.72,68
2935,1651.37,1624.51,23
2935,730.04,1755.33,47
2935,1093.7,1803.72,29
2935,1093.08,1838.87,46
2936,866.44,337.69,55
2936,1156.89,356.01,62
2936,1322.95,412.51,34
2936,1126.21,596.96,33
2936,657.26,614.03,53
2936,912.79,665.6,66
2936,1127.98,700.18,54
2936,1469.36,713.48,58
2936,1581.71,739.8,41
2936,274.44,770.0,31
2936,1013.57,878.4,12
2936,881.72,920.29,10
2936,452.05,930.21,65
2936,772.69,929.36,60
2936,915.47,940.88,8
2936,675.57,964.69,59
2936,492.86,1101.07,61
2936,830.07,1157.29,38
2936,1229.89,1194.27,13
2936,1438.53,1225.22,48
2936,438.06,1241.83,45
2936,1400.36,1258.2,15
2936,636.49,1327.27,63
2936,808.0,1367.42,25
2936,595.37,1502.49,50
2936,1440.29,1583.64,27
2936,1102.58,1595.9,67
2936,1221.92,1607.87,16
2936,1123.49,1613.63,68
2936,1650.92,1624.44,23
2936,730.13,1755.25,47
2936,1093.62,1803.67,29
2936,1094.25,1839.1,46
2937,866.28,337.24,55
2937,1157.03,355.76,62
2937,1323.26,412.39,34
2937,1126.57,596.9,33
2937,656.77,613.94,53
2937,914.06,664.13,66
2937,1128.35,699.95,54
2937,1469.09,713.62,58
2937,1581.84,739.46,41
2937,274.18,769.93,31
2937,1013.62,878.2,12
2937,881.8,920.25,10
2937,452.06,930.4,65
2937,772.44,929.61,60
2937,915.1,940.29,8
2937,675.97,965.33,59
2937,492.82,1101.19,61
2937,830.56,1157.43,38
2937,1230.17,1194.07,13
2937,1438.32,1225.35,48
2937,438.07,1241.44,45
2937,1400.48,1258.15,15
2937,636.22,1327.06,63
2937,808.09,1367.33,25
2937,595.62,1502.69,50
2937,1440.14,1583.46,27
2937,1103.39,1595.82,67
2937,1221.82,1607.73,16
2937,1123.69,1613.98,68
2937,1650.79,1624.21,23
2937,729.89,1755.92,47
2937,1093.86,1803.7,29
2937,1094.62,1839.15,46
2938,866.24,336.99,55
2938,1157.56,355.59,62
2938,1323.18,412.52,34
2938,1127.14,596.66,33
2938,656.78,614.03,53
2938,914.83,663.84,66
2938,1128.2,700.3,54
2938,1468.78,713.23,58
2938,1582.14,739.84,41
2938,274.32,769.79,31
2938,1013.49,878.23,12
2938,881.79,919.7,10
2938,452.19,930.29,65
2938,773.04,929.56,60
2938,915.49,941.36,8
2938,675.64,964.73,59
2938,492.59,1101.44,61
2938,830.39,1157.12,38
2938,1230.29,1194.16,13
2938,1438.5,1226.11,48
2938,438.33,1241.73,45
2938,1399.93,1257.54,15
2938,636.87,1328.32,63
2938,808.46,1367.49,25
2938,595.54,1502.69,50
2938,1440.06,1583.56,27
2938,1103.3,1595.9,67
2938,1222.24,1607.61,16
2938,1124.59,1614.38,68
2938,1651.02,1624.39,23
2938,729.55,1756.27,47
2938,1093.93,1803.72,29
2938,1094.95,1839.49,46
2939,866.3,337.49,55
2939,1157.69,355.54,62
2939,1323.15,412.4,34
2939,1126.86,596.75,33
2939,657.14,614.09,53
2939,915.85,661.55,66
2939,1127.94,700.32,54
2939,1468.3,713.52,58
2939,1581.84,740.04,41
2939,274.44,770.02,31
2939,1013.3,878.34,12
2939,1275.84,880.96,69
2939,1282.68,897.56,70
2939,881.89,919.04,10
2939,452.46,930.81,65
2939,773.03,929.72,60
2939,915.32,941.06,8
2939,675.62,964.98,59
2939,491.93,1102.0,61
2939,830.57,1157.45,38
2939,1229.34,1194.53,13
2939,1438.63,1226.15,48
2939,438.18,1241.47,45
2939,1400.14,1257.67,15
2939,636.69,1328.13,63
2939,807.94,1367.17,25
2939,595.67,1501.83,50
2939,1439.97,1583.55,27
2939,1102.99,1595.73,67
2939,1221.85,1607.65,16
2939,1125.29,1614.97,68
2939,1650.28,1623.76,23
2939,729.45,1755.96,47
2939,1094.21,1804.19,29
2939,1095.79,1839.78,46
2940,866.44,337.61,55
2940,1157.63,355.4,62
2940,1322.92,412.43,34
2940,1127.07,596.37,33
2940,656.35,614.17,53
2940,916.95,660.17,66
2940,1128.1,699.86,54
2940,1468.64,713.62,58
2940,1581.64,739.77,41
2940,274.36,769.95,31
2940,1013.96,878.36,12
2940,1275.49,880.56,69
2940,1283.12,897.79,70
2940,881.68,919.21,10
2940,452.3,930.98,65
2940,772.76,929.76,60
2940,915.11,941.36,8
2940,675.45,964.83,59
2940,491.8,1102.07,61
2940,831.02,1158.04,38
2940,1228.87,1194.2,13
2940,1438.22,1226.74,48
2940,438.18,1241.28,45
2940,1399.74,1257.8,15
2940,636.6,1328.4,63
2940,807.5,1366.69,25
2940,595.56,1502.46,50
2940,1439.85,1583.59,27
2940,1103.3,1595.85,67
2940,1221.23,1607.94,16
2940,1125.66,1615.18,68
2940,1650.15,1623.83,23
2940,729.42,1755.9,47
2940,1093.96,1804.04,29
2940,1096.59,1840.12,46
2941,866.71,337.74,55
2941,1157.63,355.27,62
2941,1322.52,412.73,34
2941,1126.99,596.42,33
2941,657.53,613.91,53
2941,917.32,659.36,66
2941,1128.31,699.45,54
2941,1468.36,713.3,58
2941,1581.58,739.78,41
2941,274.28,769.71,31
2941,1013.56,878.46,12
2941,1275.0,879.8,69
2941,1282.81,897.7,70
2941,881.61,919.26,10
2941,452.04,930.17,65
2941,772.42,929.42,60
2941,915.33,941.12,8
2941,675.83,964.99,59
2941,490.9,1103.09,61
2941,830.96,1157.76,38
2941,1227.81,1194.5,13
2941,1438.09,1227.44,48
2941,438.14,1241.88,45
2941,1399.95,1257.05,15
2941,636.79,1328.91,63
2941,807.46,1366.9,25
2941,595.43,1502.09,50
2941,1440.52,1583.62,27
2941,1104.02,1595.8,67
2941,1220.47,1608.19,16
2941,1125.96,1615.36,68
2941,1651.05,1624.34,23
2941,729.02,1756.73,47
2941,1094.77,1804.69,29
2941,1097.0,1840.33,46
2942,866.78,338.52,55
2942,1157.33,355.64,62
2942,1322.49,412.4,34
2942,1127.68,595.85,33
2942,656.05,613.88,53
2942,918.46,658.0,66
2942,1128.8,699.17,54
2942,1468.41,713.31,58
2942,1581.28,739.44,41
2942,274.1,769.46,31
2942,1013.34,878.37,12
2942,1274.89,879.88,69
2942,1283.29,898.11,70
2942,881.44,919.32,10
2942,452.02,930.47,65
2942,771.89,929.24,60
2942,915.37,941.57,8
2942,675.62,965.07,59
2942,490.45,1103.39,61
2942,830.85,1157.89,38
2942,1228.57,1194.29,13
2942,1437.96,1228.18,48
2942,437.9,1242.54,45
2942,1400.26,1258.13,15
2942,636.92,1329.21,63
2942,807.46,1366.49,25
2942,595.46,1502.26,50
2942,1439.91,1583.5,27
2942,1104.08,1595.69,67
2942,1220.22,1608.07,16
2942,1126.79,1616.13,68
2942,1649.68,1623.07,23
2942,728.72,1757.33,47
2942,1094.86,1804.61,29
2942,1097.75,1840.7,46
2943,866.78,338.17,55
2943,1157.88,355.15,62
2943,1322.17,412.8,34
2943,1127.43,596.09,33
2943,655.62,613.85,53
2943,919.07,657.57,66
2943,1128.83,699.53,54
2943,1467.59,713.07,58
2943,1581.66,739.85,41
2943,274.04,769.8,31
2943,1013.69,878.52,12
2943,1274.64,879.94,69
2943,1283.27,898.23,70
2943,881.72,918.95,10
2943,452.06,930.07,65
2943,772.17,929.72,60
2943,915.49,941.66,8
2943,676.51,965.99,59
2943,489.72,1104.25,61
2943,831.1,1158.12,38
2943,1227.56,1194.27,13
2943,1437.98,1228.33,48
2943,437.88,1243.44,45
2943,1400.15,1257.78,15
2943,637.09,1329.32,63
2943,807.13,1366.53,25
2943,595.45,1502.4,50
2943,1439.97,1583.55,27
2943,1103.81,1595.75,67
2943,1219.37,1608.46,16
2943,1126.76,1616.06,68
2943,1650.71,1624.1,23
2943,729.03,1756.94,47
2943,1094.91,1804.78,29
2943,1098.25,1840.7,46
2944,867.07,338.67,55
2944,1157.52,355.1,62
2944,1322.1,412.61,34
2944,1128.26,595.35,33
2944,655.38,613.74,53
2944,919.94,656.37,66
2944,1128.98,698.75,54
2944,1467.18,712.81,58
2944,1581.61,739.73,41
2944,274.1,768.98,31
2944,1013.49,878.43,12
2944,1274.33,879.0,69
2944,1283.74,898.43,70
2944,881.5,918.04,10
2944,452.19,930.2,65
2944,772.22,929.53,60
2944,915.57,941.36,8
2944,676.26,965.84,59
2944,489.64,1104.18,61
2944,830.87,1158.06,38
2944,1227.28,1194.21,13
2944,1437.74,1229.07,48
2944,437.86,1244.51,45
2944,1400.14,1257.7,15
2944,636.93,1328.85,63
2944,808.08,1367.35,25
2944,595.39,1501.85,50
2944,1439.58,1583.43,27
2944,1103.91,1595.89,67
2944,1219.21,1608.39,16
2944,1126.64,1615.79,68
2944,1649.62,1623.49,23
2944,728.65,1757.2,47
2944,1094.38,1804.14,29
2944,1098.52,1840.67,46
2945,866.89,338.53,55
2945,1157.79,355.21,62
2945,1321.28,412.93,34
2945,1128.5,595.37,33
2945,655.6,613.94,53
2945,920.81,655.07,66
2945,1128.89,699.01,54
2945,1467.85,713.05,58
2945,1581.5,739.73,41
2945,274.02,769.98,31
2945,1013.3,878.65,12
2945,1273.54,878.28,69
2945,1283.74,898.81,70
2945,881.16,918.45,10
2945,451.91,930.27,65
2945,772.4,929.53,60
2945,916.15,942.89,8
2945,676.19,965.63,59
2945,488.83,1104.96,61
2945,830.89,1157.71,38
2945,1226.19,1194.11,13
2945,1437.57,1230.1,48
2945,437.94,1244.67,45
2945,1399.81,1257.55,15
2945,637.03,1329.47,63
2945,807.8,1367.01,25
2945,595.39,1501.84,50
2945,1439.37,1583.38,27
2945,1104.24,1595.41,67
2945,1218.4,1608.45,16
2945,1126.01,1615.61,68
2945,1649.52,1623.34,23
2945,728.63,1757.62,47
2945,1094.52,1804.82,29
2945,1099.01,1840.86,46
2946,867.01,338.57,55
2946,1157.25,355.54,62
2946,1321.57,412.73,34
2946,1128.15,595.4,33
2946,655.14,613.96,53
2946,921.7,654.17,66
2946,1128.96,698.88,54
2946,1467.32,712.94,58
2946,1581.13,739.27,41
2946,274.21,769.14,31
2946,1013.51,878.41,12
2946,1274.06,879.24,69
2946,1283.46,898.38,70
2946,881.59,918.87,10
2946,451.46,929.22,65
2946,772.08,929.36,60
2946,916.0,942.49,8
2946,676.51,966.27,59
2946,488.84,1105.22,61
2946,830.61,1157.55,38
2946,1225.47,1193.98,13
2946,1437.66,1231.03,48
2946,437.61,1245.12,45
2946,1400.2,1257.79,15
2946,636.99,1329.13,63
2946,807.58,1366.81,25
2946,595.72,1501.41,50
2946,1439.12,1583.4,27
2946,1104.61,1595.69,67
2946,1218.27,1608.63,16
2946,1125.79,1615.29,68
2946,1650.24,1623.64,23
2946,728.48,1757.59,47
2946,1094.81,1804.89,29
2946,1099.84,1841.13,46
2947,867.21,339.01,55
2947,1157.21,355.55,62
2947,1321.85,412.86,34
2947,1128.55,595.17,33
2947,655.1,613.8,53
2947,922.34,653.26,66
2947,1129.14,698.49,54
2947,1466.5,712.51,58
2947,1580.7,739.18,41
2947,274.35,769.21,31
2947,1013.2,878.84,12
2947,1273.86,878.59,69
2947,1283.7,898.64,70
2947,881.66,918.32,10
2947,451.59,929.4,65
2947,772.33,929.43,60
2947,916.53,943.09,8
2947,676.66,966.34,59
2947,488.78,1104.95,61
2947,831.35,1158.17,38
2947,1225.38,1193.87,13
2947,1437.24,1230.94,48
2947,437.97,1244.7,45
2947,1400.35,1257.95,15
2947,636.74,1328.32,63
2947,807.92,1367.37,25
2947,596.01,1501.62,50
2947,1439.21,1583.45,27
2947,1104.51,1595.78,67
2947,1217.75,1608.54,16
2947,1124.29,1614.41,68
2947,1649.42,1623.04,23
2947,729.09,1756.7,47
2947,1095.11,1805.52,29
2947,1099.66,1841.15,46
2948,867.17,339.06,55
2948,1157.09,355.61,62
2948,1321.1,412.77,34
2948,1128.75,595.01,33
2948,655.3,613.84,53
2948,923.2,651.74,66
2948,1129.26,698.45,54
2948,1466.03,712.26,58
2948,1581.23,739.53,41
2948,274.51,770.16,31
2948,1013.54,878.42,12
2948,1273.14,877.92,69
2948,1283.89,898.96,70
2948,881.55,917.56,10
2948,451.87,929.64,65
2948,772.1,929.36,60
2948,916.24,942.93,8
2948,677.22,967.3,59
2948,489.0,1104.66,61
2948,830.92,1157.81,38
2948,1224.89,1194.09,13
2948,1436.93,1231.82,48
2948,437.86,1244.3,45
2948,1399.95,1257.6,15
2948,636.84,1329.22,63
2948,807.97,1367.44,25
2948,595.75,1501.47,50
2948,1439.37,1583.23,27
2948,1104.79,1595.72,67
2948,1218.24,1608.49,16
2948,1123.46,1613.65,68
2948,1649.22,1623.04,23
2948,728.7,1757.68,47
2948,1095.12,1805.18,29
2948,1100.23,1841.5,46
2949,866.95,338.89,55
2949,1157.72,355.4,62
2949,1321.7,412.93,34
2949,1128.74,595.33,33
2949,655.47,613.96,53
2949,923.72,650.33,66
2949,1129.34,698.17,54
2949,1466.58,712.85,58
2949,1581.37,739.58,41
2949,274.23,769.06,31
2949,1013.91,878.44,12
2949,1273.16,877.68,69
2949,1284.01,898.76,70
2949,881.47,918.36,10
2949,451.22,928.44,65
2949,771.64,929.48,60
2949,916.2,942.82,8
2949,676.86,966.72,59
2949,488.95,1104.96,61
2949,830.44,1157.45,38
2949,1224.35,1193.85,13
2949,1437.37,1232.01,48
2949,438.07,1244.25,45
2949,1399.83,1257.45,15
2949,636.91,1328.68,63
2949,808.08,1367.42,25
2949,595.7,1501.59,50
2949,1439.38,1583.33,27
2949,1104.77,1595.73,67
2949,1217.94,1608.72,16
2949,1122.66,1613.12,68
2949,1649.71,1623.1,23
2949,728.82,1757.63,47
2949,1095.51,1805.56,29
2949,1099.71,1841.31,46
2950,867.04,339.02,55
2950,1157.84,355.24,62
2950,1321.44,412.99,34
2950,1129.48,594.62,33
2950,654.01,613.86,53
2950,924.29,649.15,66
2950,1129.41,697.74,54
2950,1466.01,712.38,58
2950,1580.93,739.18,41
2950,273.92,769.22,31
2950,1013.66,878.17,12
2950,1272.75,877.19,69
2950,1284.26,899.34,70
2950,881.33,918.8,10
2950,451.02,928.08,65
2950,772.22,929.53,60
2950,916.07,943.09,8
2950,676.68,966.59,59
2950,488.68,1105.52,61
2950,830.58,1157.46,38
2950,1224.63,1193.9,13
2950,1437.17,1233.21,48
2950,437.83,1244.46,45
2950,1399.94,1257.78,15
2950,637.07,1329.26,63
2950,807.82,1367.24,25
2950,595.68,1501.67,50
2950,1439.06,1583.3,27
2950,1104.61,1595.6,67
2950,1218.68,1608.33,16
2950,1121.87,1612.91,68
2950,1648.58,1622.47,23
2950,728.8,1757.57,47
2950,1096.53,1806.59,29
2950,1100.87,1841.7,46
2951,867.21,338.8,55
2951,1158.61,354.83,62
2951,1322.38,412.58,34
2951,1129.78,594.41,33
2951,653.87,613.63,53
2951,924.75,647.97,66
2951,1129.82,697.05,54
2951,1466.13,712.32,58
2951,1581.03,739.48,41
2951,274.16,768.99,31
2951,1013.56,878.08,12
2951,1272.28,876.73,69
2951,1284.08,899.12,70
2951,881.47,917.9,10
2951,451.24,928.49,65
2951,772.39,929.59,60
2951,916.08,942.88,8
2951,676.79,966.66,59
2951,488.74,1105.15,61
2951,830.52,1157.64,38
2951,1223.66,1193.58,13
2951,1437.13,1233.06,48
2951,437.81,1244.3,45
2951,1400.32,1258.1,15
2951,636.97,1328.8,63
2951,807.66,1367.14,25
2951,595.77,1501.6,50
2951,1439.16,1583.46,27
2951,1104.65,1595.83,67
2951,1218.2,1608.65,16
2951,1122.13,1612.77,68
2951,1648.55,1622.63,23
2951,728.67,1757.51,47
2951,1097.35,1807.05,29
2951,1101.21,1842.06,46
2952,867.24,339.1,55
2952,1158.35,355.05,62
2952,1321.54,412.88,34
2952,1130.05,594.14,33
2952,653.18,613.8,53
2952,925.07,647.08,66
2952,1129.49,697.67,54
2952,1466.14,712.26,58
2952,1581.56,739.89,41
2952,273.53,767.98,31
2952,1013.58,878.08,12
2952,1270.69,875.72,69
2952,1283.96,899.05,70
2952,881.46,918.31,10
2952,451.36,928.37,65
2952,772.68,929.77,60
2952,916.12,943.49,8
2952,677.26,967.08,59
2952,488.81,1105.13,61
2952,829.75,1156.73,38
2952,1223.14,1193.79,13
2952,1436.96,1234.03,48
2952,437.77,1244.02,45
2952,1400.16,1257.75,15
2952,636.85,1328.88,63
2952,808.29,1367.29,25
2952,595.34,1502.06,50
2952,1439.56,1583.61,27
2952,1104.72,1595.55,67
2952,1218.22,1608.49,16
2952,1122.12,1612.91,68
2952,1649.56,1623.38,23
2952,728.53,1757.85,47
2952,1097.23,1806.96,29
2952,1101.07,1841.54,46
2953,867.54,340.04,55
2953,1157.99,355.08,62
2953,1322.31,412.76,34
2953,1129.82,594.43,33
2953,653.23,613.84,53
2953,925.79,645.95,66
2953,1129.93,696.96,54
2953,1465.55,712.01,58
2953,1582.32,740.03,41
2953,273.77,768.28,31
2953,1013.79,877.9,12
